id,sequence,domain,response_type,task,choices,response,confidence,is_correct,task_type,condition,validity,believability,conflict,stimulus,qnum,total_qnum,rt,logRT,rt_for,statementEval
64039,3,conditional,single-choice,All B are C/No A are B,Yes/No,No,82.0,1,DA,Standard,Invalid,Unbelievable,No-conflict,<p>All mammals have teeth.</p><p>Sharks are not mammals.</p>,5,67,5410.0,8.59600437184053,4660.39999999106,0
64039,4,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,76.0,1,MT,Standard,Valid,Unbelievable,Conflict,<p>All mammals have fur.</p><p>Hedgehogs don't have fur.</p>,5,66,3285.40000000596,8.09724368910891,2734.70000000298,3
64039,5,conditional,single-choice,All B are C/All A are C,Yes/No,No,76.0,1,AC,Standard,Invalid,Unbelievable,No-conflict,<p>All lemons are citruses.</p><p>Oranges are citruses.</p>,6,60,2964.5,7.99446366314742,1965.09999999404,0
64039,6,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,76.0,0,DA,Standard,Invalid,Believable,Conflict,<p>All fruits can be eaten.</p><p>Knives are not fruits.</p>,1,28,6112.40000000596,8.71807477373208,2425.70000000298,10
64039,7,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,67.0,1,MT,Standard,Valid,Believable,No-conflict,<p>All sports require equipment.</p><p>Talking does not require equipment.</p>,3,90,2815.29999999702,7.9428241068304,1754.0,0
64039,8,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,76.0,1,MP,Standard,Valid,Unbelievable,Conflict,<p>All trees will become tall.</p><p>Bonsai are trees.</p>,3,120,3202.0,8.07153089355666,2607.5,10
64039,9,conditional,single-choice,All B are C/All A are C,Yes/No,No,70.0,1,AC,Standard,Invalid,Unbelievable,No-conflict,<p>All lava is liquid.</p><p>Water is liquid.</p>,7,57,3420.59999999404,8.13757125326385,2055.5,0
64039,10,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,69.0,0,AC,Standard,Invalid,Unbelievable,No-conflict,<p>All fish swim.</p><p>Dolphins swim.</p>,5,20,1745.70000000298,7.46491090033244,2108.0,9
64039,11,conditional,single-choice,All B are C/No A are C,Yes/No,No,72.0,0,MT,Standard,Valid,Unbelievable,Conflict,<p>All vehicles need fuel.</p><p>Bicycles do not need fuel.</p>,8,125,3316.70000000298,8.10672559168618,1768.69999998808,0
64039,12,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,64.0,0,DA,Standard,Invalid,Believable,Conflict,<p>All cycling requires shoes.</p><p>Swimming is not cycling.</p>,7,16,4125.0,8.32482129876878,2003.0,4
64039,13,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,68.0,0,DA,Standard,Invalid,Unbelievable,No-conflict,<p>All metals are solid.</p><p>Ceramic is not a metal.</p>,1,72,2798.89999999106,7.93698176182866,2446.79999999702,0
64039,14,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,77.0,0,AC,Standard,Invalid,Believable,Conflict,<p>All things made of wood can be used as fuel.</p><p>Trees can be used as fuel.</p>,3,102,3397.5,8.1307951460253,2918.0,8
64039,15,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,68.0,1,MP,Standard,Valid,Believable,No-conflict,<p>All humans have skin.</p><p>Newborns are human.</p>,8,48,5111.70000000298,8.53928730888989,1922.89999999106,6
64039,16,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,65.0,0,DA,Standard,Invalid,Unbelievable,No-conflict,<p>All lava is liquid.</p><p>Water is not lava.</p>,6,58,4721.70000000298,8.4599241832263,3088.70000000298,0
64039,17,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,76.0,1,MP,Standard,Valid,Unbelievable,Conflict,<p>All things that need oxygen have lungs.</p><p>Fire needs oxygen.</p>,4,111,21197.6000000089,9.9616432467049,2951.60000000894,3
64039,18,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,74.0,1,MP,Standard,Valid,Believable,No-conflict,<p>All trees have branches.</p><p>Maples are trees.</p>,6,113,17910.400000006,9.79313682869737,2913.0,10
64039,19,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,72.0,1,MT,Standard,Valid,Believable,No-conflict,<p>All things that are smoked are bad for your heath.</p><p>Salad is not bad for your health.</p>,4,106,4632.09999999404,8.44076560796497,2116.90000000596,7
64039,20,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,74.0,0,AC,Standard,Invalid,Believable,Conflict,<p>All dogs have snouts.</p><p>Labradors have snouts.</p>,4,18,1918.20000000298,7.5591425252954,2189.5,8
64039,21,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,67.0,0,DA,Standard,Invalid,Believable,Conflict,<p>All glass objects are fragile.</p><p>Sofas are not made of glass.</p>,8,36,5670.09999999404,8.64296203324952,2190.29999999702,0
64039,22,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,66.0,0,DA,Standard,Invalid,Believable,Conflict,<p>All plants are green.</p><p>Mushroom are not plants.</p>,6,75,6233.20000000298,8.73764512357194,2429.79999999702,2
64039,23,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,62.0,0,DA,Standard,Invalid,Unbelievable,No-conflict,<p>All vehicles have wheels.</p><p>Trolley suitcases are not vehicles.</p>,2,123,11596.400000006,9.35844998410046,2302.20000000298,0
64039,24,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,75.0,0,AC,Standard,Invalid,Believable,Conflict,<p>All trees have roots.</p><p>Oaks have roots.</p>,1,116,4359.0,8.37999795223839,2449.39999999106,9
64039,25,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,62.0,1,MP,Standard,Valid,Believable,No-conflict,<p>All flowers need water.</p><p>Roses are flowers.</p>,1,26,38141.200000003,10.5490503416905,2941.70000000298,8
64039,26,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,65.0,1,MT,Standard,Valid,Unbelievable,Conflict,<p>All metals are solid.</p><p>Mercury is not solid.</p>,2,73,19881.0,9.89751978075634,2735.0,2
64039,27,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,63.0,1,MP,Standard,Valid,Believable,No-conflict,<p>All flowers need air.</p><p>Daisies are flowers.</p>,5,22,904.59999999404,6.80749285703715,1856.5,8
64039,28,conditional,single-choice,All B are C/No A are B,Yes/No,No,64.0,1,DA,Standard,Invalid,Unbelievable,No-conflict,<p>All plants need sunlight.</p><p>Solar panels are not plants.</p>,8,79,3209.0,8.07371464110986,3558.40000000596,0
64039,29,conditional,single-choice,All B are C/No A are B,Yes/No,No,64.0,1,DA,Standard,Invalid,Unbelievable,No-conflict,<p>All metal is hard to break.</p><p>Bricks are not metal.</p>,7,69,2337.59999999404,7.75688004099389,2636.5,0
64039,30,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,78.0,1,MT,Standard,Valid,Believable,No-conflict,<p>All African countries are warm.</p><p>The North Pole is not warm.</p>,1,3,,,4125.5,7
64039,31,conditional,single-choice,All B are C/All A are C,Yes/No,No,66.0,1,AC,Standard,Invalid,Unbelievable,No-conflict,<p>All plants need sunlight.</p><p>Solar panels need sunlight.</p>,8,80,8325.29999999702,9.02705435023504,2232.10000000894,0
64039,32,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,66.0,0,AC,Standard,Invalid,Believable,Conflict,<p>All flowers need air.</p><p>Daisies need air.</p>,5,23,954.20000000298,6.86087329308513,2352.09999999404,10
64039,33,conditional,single-choice,All B are C/All A are C,Yes/No,No,66.0,1,AC,Standard,Invalid,Unbelievable,No-conflict,<p>All things made of metal shine.</p><p>Diamonds shine.</p>,3,99,1841.09999999404,7.51811849805992,1593.5,0
64039,34,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,64.0,1,MT,Standard,Valid,Believable,No-conflict,<p>All cycling requires shoes.</p><p>Swimming does not require shoes.</p>,7,15,2043.69999998808,7.62251716950866,2157.90000000596,9
64039,35,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,63.0,0,DA,Standard,Invalid,Believable,Conflict,<p>All Scandinavian countries are cold.</p><p>Indonesia is not a Scandinavian country.</p>,5,82,4588.79999999702,8.4313738309646,2652.20000000298,6
64039,36,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,64.0,1,MP,Standard,Valid,Believable,No-conflict,<p>All dogs have snouts.</p><p>Labradors are dogs.</p>,3,17,16446.900000006,9.70789228858695,2314.60000000894,10
64039,37,conditional,single-choice,All B are C/No A are C,Yes/No,No,60.0,0,MT,Standard,Valid,Unbelievable,Conflict,<p>All things made of metal shine.</p><p>Old pennies don't shine</p>,4,100,1507.89999999106,7.31847323336582,2843.5,0
64039,38,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,64.0,0,DA,Standard,Invalid,Believable,Conflict,<p>All things that are smoked are bad for your health.</p><p>Salad is not smoked.</p>,3,105,1634.0,7.39878627541995,1938.40000000596,0
64039,39,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,64.0,1,MT,Standard,Valid,Believable,No-conflict,<p>All Scandinavian countries are cold.</p><p>Indonesia is not cold.</p>,5,83,3070.10000000894,8.02946541334356,2321.0,10
64039,40,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,72.0,0,DA,Standard,Invalid,Believable,Conflict,<p>All sports require equipment.</p><p>Talking is not a sport.</p>,4,91,1364.29999999702,7.21839675556664,19620.099999994,10
64039,41,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,67.0,1,MP,Standard,Valid,Unbelievable,Conflict,<p>All humans have two legs.</p><p>Leg amputees are human.</p>,2,50,4251.29999999702,8.35498009749823,2924.40000000596,5
64039,42,conditional,single-choice,All B are C/No A are C,Yes/No,No,67.0,0,MT,Standard,Valid,Unbelievable,Conflict,<p>All metal is hard to break.</p><p>Aluminum foil is not hard to break.</p>,7,68,3108.5,8.04189557370939,1844.09999999404,1
64039,43,conditional,single-choice,All B are C/No A are B,Yes/No,No,65.0,1,DA,Standard,Invalid,Unbelievable,No-conflict,<p>All things that need oxygen have lungs.</p><p>Dead people don't need oxygen.</p>,3,110,2018.20000000298,7.6099613040319,2281.5,0
64039,44,conditional,single-choice,All B are C/No A are C,Yes/No,No,64.0,0,MT,Standard,Valid,Unbelievable,Conflict,<p>All birds can fly.</p><p>Penguins cannot fly.</p>,1,5,361.20000000298,5.88943182155108,2389.90000000596,10
64039,45,conditional,single-choice,All B are C/All A are C,Yes/No,No,68.0,1,AC,Standard,Invalid,Unbelievable,No-conflict,<p>All mammals can walk.</p><p>Birds can walk.</p>,2,63,3588.09999999404,8.18537809346869,2622.5,4
64039,46,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,64.0,0,AC,Standard,Invalid,Believable,Conflict,<p>All birds have feathers.</p><p>Parrots have feathers.</p>,7,8,231.40000000596,5.44414781478533,1809.79999999702,10
64039,47,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,72.0,0,AC,Standard,Invalid,Believable,Conflict,<p>All flowers need water.</p><p>Roses need water.</p>,2,27,,,3177.80000001192,10
64039,48,conditional,single-choice,All B are C/All A are C,Yes/No,No,68.0,1,AC,Standard,Invalid,Unbelievable,No-conflict,<p>All trees will become tall.</p><p>Skyscrapers under construction will become tall.</p>,4,121,20483.700000003,9.9273847268983,2445.20000000298,0
64039,49,conditional,single-choice,All B are C/No A are C,Yes/No,No,73.0,0,MT,Standard,Valid,Unbelievable,Conflict,<p>All humans have two legs.</p><p>Leg amputees do not have two legs.</p>,3,51,11690.799999997,9.36655748668377,2601.29999999702,3
64039,50,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,72.0,1,MP,Standard,Valid,Believable,No-conflict,<p>All birds have feathers.</p><p>Parrots are birds.</p>,7,7,5258.60000000894,8.56762011061086,2719.09999999404,10
64039,51,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,75.0,0,AC,Standard,Invalid,Believable,Conflict,<p>All trees have branches.</p><p>Maples have branches.</p>,6,114,322.40000000596,5.77579301065096,3032.79999999702,8
64039,52,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,71.0,0,DA,Standard,Invalid,Believable,Conflict,<p>All African countries are warm.</p><p>The North Pole is not an African country.</p>,2,2,1279.29999999702,7.15406833232066,2805.20000000298,8
64039,53,conditional,single-choice,All B are C/All A are B,Yes/No,No,67.0,0,MP,Standard,Valid,Unbelievable,Conflict,<p>All mammals can walk.</p><p>Whales are mammals.</p>,1,64,467.399999991059,6.14718542208563,1733.90000000596,0
64039,54,conditional,single-choice,All B are C/All A are B,Yes/No,No,66.0,0,MP,Standard,Valid,Unbelievable,Conflict,<p>All trees grow leaves.</p><p>Pines are trees.</p>,7,112,1956.70000000298,7.57901465978558,2690.20000000298,0
64039,55,conditional,single-choice,All B are C/No A are C,Yes/No,No,69.0,0,MT,Standard,Valid,Unbelievable,Conflict,<p>All fuel is liquid.</p><p>Coal is not a liquid.</p>,6,32,1144.10000000894,7.04237358071471,2157.09999999404,0
64039,56,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,69.0,1,MT,Standard,Valid,Believable,No-conflict,<p>All glass objects are fragile.</p><p>Sofas are not fragile.</p>,8,35,2952.89999999106,7.99054301730025,2786.59999999404,10
64039,57,conditional,single-choice,All B are C/No A are B,Yes/No,No,80.0,1,DA,Standard,Invalid,Unbelievable,No-conflict,<p>All birds can fly.</p><p>Planes are not birds.</p>,4,6,1546.0,7.34342622914737,2029.20000000298,0
64039,58,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,69.0,0,AC,Standard,Invalid,Believable,Conflict,<p>All humans have skin.</p><p>Newborns have skin.</p>,8,49,15191.1000000089,9.62846500903169,1930.59999999404,10
64039,59,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,80.0,0,AC,Standard,Invalid,Unbelievable,No-conflict,<p>All vehicles have wheels.</p><p>Trolley suitcases have wheels.</p>,1,124,20340.099999994,9.92034958601102,2669.0,10
64039,60,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,91.0,1,MT,Standard,Valid,Believable,No-conflict,<p>All fruits can be eaten.</p><p>Knives cannot be eaten.</p>,2,29,775.0,6.65286302935335,2228.30000001192,0
64039,61,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,86.0,1,MP,Standard,Valid,Believable,No-conflict,<p>All things made of wood can be used as fuel.</p><p>Trees are made of wood.</p>,4,101,352.40000000596,5.86476689407894,1605.70000000298,8
64039,62,conditional,single-choice,All B are C/All A are B,Yes/No,No,77.0,0,MP,Standard,Valid,Unbelievable,Conflict,<p>All reptiles have legs.</p><p>Snakes are reptiles.</p>,5,81,1612.79999999702,7.3857270778752,1921.09999999404,0
64039,63,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,100.0,1,MP,Standard,Valid,Unbelievable,Conflict,<p>All citruses are sour.</p><p>Oranges are citruses.</p>,8,13,4146.59999999404,8.33004400032397,3409.60000000894,8
64039,64,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,87.0,1,MP,Standard,Valid,Believable,No-conflict,<p>All trees have roots.</p><p>Oaks are trees.</p>,2,115,295.79999999702,5.68968355026662,2082.89999999106,2
64065,1,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,100.0,1,MT,Standard,Valid,Believable,No-conflict,<p>All fruits can be eaten.</p><p>Knives cannot be eaten.</p>,2,29,1800.80000001192,7.49598628959914,3641.5,10
64065,2,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,50.0,0,DA,Standard,Invalid,Unbelievable,No-conflict,<p>All things that need oxygen have lungs.</p><p>Dead people don't need oxygen.</p>,3,110,8109.60000002384,9.00080382407113,3021.10000002384,0
64065,3,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,51.0,1,MP,Standard,Valid,Unbelievable,Conflict,<p>All fuel is liquid.</p><p>Coal is fuel.</p>,6,31,6581.69999998808,8.79204834961131,2639.89999997616,0
64065,4,conditional,single-choice,All B are C/No A are C,Yes/No,No,50.0,0,MT,Standard,Valid,Unbelievable,Conflict,<p>All fuel is liquid.</p><p>Coal is not a liquid.</p>,6,32,6025.89999997616,8.70382212479254,2123.39999997616,0
64065,5,conditional,single-choice,All B are C/All A are B,Yes/No,No,50.0,0,MP,Standard,Valid,Unbelievable,Conflict,<p>All humans have two legs.</p><p>Leg amputees are human.</p>,2,50,,,2404.39999997616,0
64065,6,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,50.0,1,MT,Standard,Valid,Believable,No-conflict,<p>All Scandinavian countries are cold.</p><p>Indonesia is not cold.</p>,5,83,2935.39999997616,7.98459900916898,2386.19999998808,10
64065,7,conditional,single-choice,All B are C/All A are C,Yes/No,No,48.0,1,AC,Standard,Invalid,Unbelievable,No-conflict,<p>All lemons are citruses.</p><p>Oranges are citruses.</p>,6,60,5427.39999997616,8.59921547688923,2020.5,0
64065,8,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,50.0,1,MT,Standard,Valid,Unbelievable,Conflict,<p>All vehicles need fuel.</p><p>Bicycles do not need fuel.</p>,8,125,3850.59999996424,8.25598425928595,2037.10000002384,3
64065,9,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,50.0,1,MP,Standard,Valid,Believable,No-conflict,<p>All trees have branches.</p><p>Maples are trees.</p>,6,113,3969.09999996424,8.28629464771995,2338.89999997616,10
64065,10,conditional,single-choice,All B are C/No A are C,Yes/No,No,51.0,0,MT,Standard,Valid,Unbelievable,Conflict,<p>All metal is hard to break.</p><p>Aluminum foil is not hard to break.</p>,7,68,3119.10000002384,8.04529977765968,2177.69999998808,0
64065,11,conditional,single-choice,All B are C/No A are B,Yes/No,No,50.0,1,DA,Standard,Invalid,Believable,Conflict,<p>All African countries are warm.</p><p>The North Pole is not an African country.</p>,2,2,4701.59999996424,8.45565815529083,2218.5,10
64065,12,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,50.0,1,MP,Standard,Valid,Believable,No-conflict,<p>All dogs have snouts.</p><p>Labradors are dogs.</p>,3,17,1532.0,7.33432935030054,1971.19999998808,10
64065,13,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,50.0,1,MP,Standard,Valid,Unbelievable,Conflict,<p>All trees grow leaves.</p><p>Pines are trees.</p>,7,112,1046.19999998808,6.95291983092512,2069.19999998808,10
64065,14,conditional,single-choice,All B are C/No A are B,Yes/No,No,50.0,1,DA,Standard,Invalid,Unbelievable,No-conflict,<p>All metals are solid.</p><p>Ceramic is not a metal.</p>,1,72,1972.10000002384,7.58685424382811,1751.69999998808,1
64065,15,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,49.0,1,MT,Standard,Valid,Believable,No-conflict,<p>All plants are green.</p><p>Mushrooms are not green.</p>,6,76,2748.90000003576,7.91895611065229,2388.30000001192,0
64065,16,conditional,single-choice,All B are C/No A are B,Yes/No,No,50.0,1,DA,Standard,Invalid,Believable,Conflict,<p>All Scandinavian countries are cold.</p><p>Indonesia is not a Scandinavian country.</p>,5,82,7665.69999998808,8.94451111133547,2115.30000001192,10
64065,17,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,51.0,1,MP,Standard,Valid,Believable,No-conflict,<p>All flowers need water.</p><p>Roses are flowers.</p>,1,26,1120.0,7.02108396428914,1778.10000002384,10
64065,18,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,50.0,0,AC,Standard,Invalid,Believable,Conflict,<p>All trees have roots.</p><p>Oaks have roots.</p>,1,116,1001.40000003576,6.90915429993156,2122.5,10
