id,sequence,domain,response_type,task,choices,response,task_type,response_int,response_ref,correct_int,correct_ref,for_int,for_ref,rt_int,rt_ref,validity,believability,conflict,response_changed,accuracy_gain,for_change,rt_change,condition,stimulus,qnum,total_qnum
69624,36,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,100.0,100.0,4041.19999980927,1099.89999961853,1,1,0,0,0,0.0,-2941.3000001907403,A,<p>All cycling requires mirts.</p><p>Swimming does not require mirts.</p>,7,16
69624,37,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,100.0,100.0,4360.60000038147,2922.60000038147,0,1,1,0,0,0.0,-1437.9999999999995,A,<p>All things made of wood can be used as fuel.</p><p>Trees can be used as fuel.</p>,3,104
69624,38,conditional,single-choice,All B are C/All A are B,Yes/No,No,MP,No,No,0,0,100.0,100.0,4049.80000019073,1800.39999961853,1,0,1,0,0,0.0,-2249.4000005722,A,<p>All humans have two legs.</p><p>Leg amputees are human.</p>,2,53
69624,39,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,100.0,100.0,5202.30000019073,3946.89999961853,0,0,0,0,0,0.0,-1255.4000005722005,A,<p>All things that need oxygen have lungs.</p><p>Dead people don't need oxygen.</p>,3,112
69624,40,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,100.0,100.0,4081.39999961853,1306.69999980927,0,0,0,0,0,0.0,-2774.6999998092597,A,<p>All trees will become tall.</p><p>Skyscrapers under construction will become tall.</p>,4,121
69624,41,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,Yes,0,0,100.0,100.0,2974.10000038147,1049.39999961853,0,1,1,0,0,0.0,-1924.7000007629401,A,<p>All fruits can be eaten.</p><p>Knives are not fruits.</p>,1,31
69624,42,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,100.0,100.0,1967.80000019073,890.400000572205,0,1,1,0,0,0.0,-1077.399999618525,A,<p>All flowers need water.</p><p>Roses need water.</p>,2,29
69624,43,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,No,0,1,80.0,76.0,4149.60000038147,7459.89999961853,0,1,1,1,1,-4.0,3310.2999992370605,A,<p>All sports require equipment.</p><p>Talking is not a sport.</p>,4,93
69624,44,conditional,single-choice,All B are C/All A are B,Yes/No,No,MP,No,Yes,0,1,69.0,72.0,3932.60000038147,5237.80000019073,1,0,1,1,1,3.0,1305.1999998092601,A,<p>All jilms are sour.</p><p>Mandarins are jilms.</p>,8,55
69624,45,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,Yes,0,0,100.0,100.0,6474.5,1689.19999980927,0,1,1,0,0,0.0,-4785.30000019073,A,<p>All Hult countries are cold.</p><p>Qatar is not a Hult country.</p>,5,48
69624,46,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,100.0,2735.5,1201.0999994278,1,1,0,0,0,0.0,-1534.4000005722,A,<p>All broans have feathers.</p><p>Parrots are broans.</p>,7,13
69624,47,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,100.0,100.0,2580.19999980927,742.099999427795,0,1,1,0,0,0.0,-1838.1000003814752,A,<p>All trees have smeifs.</p><p>Maples have smeifs.</p>,6,118
69624,48,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,100.0,100.0,3134.80000019073,1358.70000076294,1,0,1,0,0,0.0,-1776.09999942779,A,<p>All vehicles need rorgs.</p><p>Bicycles do not need rorgs.</p>,8,126
69624,49,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,100.0,100.0,2445.70000076294,644.39999961853,1,0,1,0,0,0.0,-1801.3000011444099,A,<p>All humans have two legs.</p><p>Leg amputees do not have two legs.</p>,3,54
69624,50,conditional,single-choice,All B are C/All A are B,Yes/No,No,MP,No,No,0,0,100.0,100.0,2915.30000019073,1090.0999994278,1,0,1,0,0,0.0,-1825.20000076293,A,<p>All mammals can walk.</p><p>Whales are mammals.</p>,1,67
69624,51,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,100.0,3226.69999980927,1326.5,1,1,0,0,0,0.0,-1900.1999998092701,A,<p>All things made of wood can be used as fuel.</p><p>Trees are made of wood.</p>,4,103
69624,52,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,100.0,3218.10000038147,358.39999961853,1,1,0,0,0,0.0,-2859.7000007629404,A,<p>All greembs have branches.</p><p>Maples are greembs.</p>,6,43
69624,53,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,100.0,100.0,2732.80000019073,898.300000190735,1,0,1,0,0,0.0,-1834.499999999995,A,<p>All birds can fly.</p><p>Penguins cannot fly.</p>,1,7
69624,54,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,100.0,100.0,3337.69999980927,744.599999427795,1,1,0,0,0,0.0,-2593.100000381475,A,<p>All glass objects are sarky.</p><p>Sofas are not sarky.</p>,8,40
69624,55,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,100.0,100.0,2632.0,990.20000076294,0,1,1,0,0,0.0,-1641.79999923706,A,<p>All birds have spuckes.</p><p>Parrots have spuckes.</p>,7,11
69624,56,conditional,single-choice,All B are C/All A are B,Yes/No,No,MP,No,No,0,0,100.0,100.0,3751.0999994278,988.39999961853,1,0,1,0,0,0.0,-2762.6999998092697,A,<p>All things that need oxygen have lungs.</p><p>Fire needs oxygen.</p>,4,113
69624,57,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,100.0,3113.0,457.10000038147,1,1,0,0,0,0.0,-2655.89999961853,A,<p>All krirks need air.</p><p>Daisies are krirks.</p>,5,58
69624,58,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,100.0,100.0,4163.80000019073,467.39999961853,1,1,0,0,0,0.0,-3696.4000005722005,A,<p>All sports require equipment.</p><p>Talking does not require equipment.</p>,3,92
69624,59,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,100.0,100.0,2922.29999923706,984.400000572205,0,0,0,0,0,0.0,-1937.899998664855,A,<p>All metals are solid.</p><p>Ceramic is not a metal.</p>,1,75
69624,60,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,100.0,100.0,1579.30000019073,557.699999809265,0,1,1,0,0,0.0,-1021.6000003814651,A,<p>All trees have roots.</p><p>Oaks have roots.</p>,1,117
69624,61,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,No,0,1,0.0,100.0,2888.0,1208.4000005722,0,0,0,1,1,100.0,-1679.5999994278,A,<p>All mammals can walk.</p><p>Lizards can walk.</p>,2,66
69624,62,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,100.0,2647.39999961853,1438.5999994278,1,1,0,0,0,0.0,-1208.8000001907299,A,<p>All dogs have snouts.</p><p>Labradors are dogs.</p>,3,19
69624,63,conditional,single-choice,All B are C/All A are B,Yes/No,No,MP,No,No,0,0,100.0,100.0,2174.29999923706,690.20000076294,1,0,1,0,0,0.0,-1484.0999984741202,A,<p>All reptiles have four limbs.</p><p>Snakes are reptiles.</p>,3,82
69624,64,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,100.0,100.0,2718.39999961853,782.199999809265,0,0,0,0,0,0.0,-1936.1999998092647,A,<p>All hirks have teeth.</p><p>Sharks are not hirks.</p>,5,47
69628,1,conditional,single-choice,All B are C/All A are B,Yes/No,No,MP,No,Yes,0,1,19.0,79.0,5033.39999997616,3676.70000004768,1,0,1,1,1,60.0,-1356.6999999284799,A,<p>All skoges have legs.</p><p>Snakes are skoges.</p>,5,88
69628,2,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,11.0,15.0,5839.90000009537,1064.79999995232,1,1,0,0,0,4.0,-4775.10000014305,A,<p>All glass objects are sarky.</p><p>Sofas are not sarky.</p>,8,40
69628,4,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,82.0,76.0,5696.10000002384,3869.0,0,1,1,0,0,-6.0,-1827.10000002384,A,<p>All things that are smoked are bad for your health.</p><p>Salad is not smoked.</p>,3,107
69628,5,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,77.0,79.0,6850.69999992847,1758.10000002384,1,1,0,0,0,2.0,-5092.59999990463,A,<p>All fruits can be eaten.</p><p>Knives cannot be eaten.</p>,2,32
69628,6,conditional,single-choice,All B are C/All A are B,Yes/No,No,MP,No,Yes,0,1,29.0,75.0,5560.10000002384,10173.1999999285,1,0,1,1,1,46.0,4613.09999990466,A,<p>All sherg is liquid.</p><p>Coal is sherg.</p>,6,87
69628,7,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,77.0,72.0,6268.29999995232,2202.10000002384,1,0,1,0,0,-5.0,-4066.19999992848,A,<p>All reptiles have four limbs.</p><p>Snakes are reptiles.</p>,3,82
69628,8,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,Yes,1,0,21.0,76.0,5584.0,3625.5,0,1,1,1,-1,55.0,-1958.5,A,<p>All flowers need grurm.</p><p>Daisies need grurm.</p>,5,26
69628,10,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,Yes,1,0,23.0,21.0,5898.5,,0,0,0,1,-1,-2.0,,A,<p>All vehicles have wheels.</p><p>Trolley suitcases are not vehicles.</p>,2,123
69628,11,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,35.0,70.0,6545.39999997616,9163.90000009537,1,1,0,0,0,35.0,2618.5000001192093,A,<p>All cycling requires mirts.</p><p>Swimming does not require mirts.</p>,7,16
69628,12,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,54.0,66.0,5430.60000002384,11370.2999999523,1,1,0,0,0,12.0,5939.69999992846,A,<p>All krirks need air.</p><p>Daisies are krirks.</p>,5,58
69628,13,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,63.0,63.0,4116.5,498.900000095367,1,1,0,0,0,0.0,-3617.599999904633,A,<p>All broans have feathers.</p><p>Parrots are broans.</p>,7,13
69628,14,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,Yes,0,1,39.0,65.0,6315.60000002384,9644.90000009537,1,0,1,1,1,26.0,3329.300000071529,A,<p>All things made of metal shine.</p><p>Old pennies don't shine</p>,4,102
69628,15,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,76.0,62.0,6329.29999995232,170.299999952316,1,1,0,0,0,-14.0,-6159.000000000004,A,<p>All sports require equipment.</p><p>Talking does not require equipment.</p>,3,92
69628,16,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,71.0,75.0,5385.29999995232,113.5,1,1,0,0,0,4.0,-5271.79999995232,A,<p>All African countries are warm.</p><p>The North Pole is not warm.</p>,1,3
69628,17,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,76.0,85.0,3559.39999997616,311.399999976158,0,1,1,0,0,9.0,-3248.000000000002,A,<p>All birds have spuckes.</p><p>Parrots have spuckes.</p>,7,11
69628,18,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,75.0,77.0,5821.29999995232,546.199999928474,1,1,0,0,0,2.0,-5275.1000000238455,A,<p>All greembs have branches.</p><p>Maples are greembs.</p>,6,43
69628,19,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,78.0,81.0,5200.89999997616,229.699999928474,1,0,1,0,0,3.0,-4971.2000000476855,A,<p>All jilms are sour.</p><p>Mandarins are jilms.</p>,8,55
69628,20,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,72.0,79.0,5728.69999992847,396.300000071526,1,1,0,0,0,7.0,-5332.399999856944,A,<p>All suldes have skin.</p><p>Newborns are suldes.</p>,8,96
69628,21,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,Yes,0,0,77.0,79.0,4294.10000002384,656.5,0,1,1,0,0,2.0,-3637.60000002384,A,<p>All joughts are green.</p><p>Mushrooms are not joughts.</p>,6,56
69628,22,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,28.0,45.0,6347.5,4422.0,1,1,0,0,0,17.0,-1925.5,A,<p>All things that are smoked are bad for your heath.</p><p>Salad is not bad for your health.</p>,4,108
69628,23,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,75.0,75.0,5609.19999992847,3951.10000002384,1,1,0,0,0,0.0,-1658.0999999046298,A,<p>All Scandinavian countries are volmy.</p><p>Indonesia is not volmy.</p>,5,86
69628,24,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,33.0,33.0,3121.60000002384,2936.10000002384,0,0,0,0,0,0.0,-185.5,A,<p>All mammals can walk.</p><p>Lizards can walk.</p>,2,66
69628,25,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,No,0,1,14.0,54.0,6441.5,6567.90000009537,0,0,0,1,1,40.0,126.40000009537016,A,<p>All slifth is liquid.</p><p>Water is not slifth.</p>,6,89
69628,26,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,53.0,55.0,6451.30000007153,1590.39999997616,0,1,1,0,0,2.0,-4860.90000009537,A,<p>All dogs have snouts.</p><p>Labradors have snouts.</p>,4,20
69628,27,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,Yes,0,0,71.0,72.0,5976.5,280.200000047684,0,1,1,0,0,1.0,-5696.299999952316,A,<p>All African countries are warm.</p><p>The North Pole is not an African country.</p>,2,2
69628,28,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,Yes,0,0,71.0,74.0,3927.5,247.299999952316,0,1,1,0,0,3.0,-3680.200000047684,A,<p>All fruits can be eaten.</p><p>Knives are not fruits.</p>,1,31
69628,29,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,69.0,63.0,5754.19999992847,354.5,0,1,1,0,0,-6.0,-5399.69999992847,A,<p>All humans have roalts.</p><p>Newborns have roalts.</p>,8,50
69628,30,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,12.0,23.0,6522.5,17455.2000000477,0,0,0,0,0,11.0,10932.700000047698,A,<p>All trees will become tall.</p><p>Skyscrapers under construction will become tall.</p>,4,121
69628,31,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,37.0,52.0,6414.0,14108.6000000238,0,0,0,0,0,15.0,7694.6000000238,A,<p>All smolns are hard to break.</p><p>Bricks are not smolns.</p>,7,90
69628,32,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,Yes,0,1,38.0,64.0,4791.20000004768,8656.79999995232,1,0,1,1,1,26.0,3865.59999990464,A,<p>All birds can fly.</p><p>Penguins cannot fly.</p>,1,7
69628,33,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,69.0,71.0,6346.60000002384,136.899999976158,1,0,1,0,0,2.0,-6209.700000047682,A,<p>All mammals have bribbs.</p><p>Hedgehogs don't have bribbs.</p>,5,68
69628,34,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,62.0,62.0,6471.79999995232,242.300000071526,0,0,0,0,0,0.0,-6229.499999880794,A,<p>All birds can fly.</p><p>Planes are not birds.</p>,4,8
69628,35,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,58.0,60.0,4872.5,251.0,1,0,1,0,0,2.0,-4621.5,A,<p>All greembs are sweet.</p><p>Lemon is a greemb.</p>,7,42
69628,36,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,58.0,63.0,6572.30000007153,13556.0999999046,0,0,0,0,0,5.0,6983.79999983307,A,<p>All lava is rhully.</p><p>Water is rhully.</p>,7,62
69628,37,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,60.0,58.0,6336.70000004768,6557.10000002384,0,0,0,0,0,-2.0,220.39999997615996,A,<p>All plants need draks.</p><p>Solar panels need draks.</p>,8,79
69628,38,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,87.0,89.0,2688.5,427.099999904633,0,1,1,0,0,2.0,-2261.400000095367,A,<p>All flowers need water.</p><p>Roses need water.</p>,2,29
69628,39,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,Yes,0,0,65.0,73.0,6305.60000002384,347.199999928474,0,1,1,0,0,8.0,-5958.400000095366,A,<p>All Hult countries are cold.</p><p>Qatar is not a Hult country.</p>,5,48
69628,40,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,Yes,0,0,80.0,84.0,4783.10000002384,225.799999952316,0,1,1,0,0,4.0,-4557.300000071524,A,<p>All worbl objects are fragile.</p><p>Hammers are not made of worbl.</p>,8,127
69628,41,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,78.0,86.0,2309.59999990463,411.100000023842,0,1,1,0,0,8.0,-1898.499999880788,A,<p>All trees have roots.</p><p>Oaks have roots.</p>,1,117
69628,42,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,Yes,0,1,31.0,62.0,6458.70000004768,9159.90000009537,1,0,1,1,1,31.0,2701.200000047689,A,<p>All fuel is veag.</p><p>Coal is not veag.</p>,6,36
69628,43,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,17.0,88.0,3252.10000002384,6941.09999990463,0,1,1,0,0,71.0,3688.99999988079,A,<p>All things made of wood can be used as fuel.</p><p>Trees can be used as fuel.</p>,3,104
69628,44,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,89.0,84.0,3500.80000007153,344.200000047684,1,1,0,0,0,-5.0,-3156.600000023846,A,<p>All flowers need water.</p><p>Roses are flowers.</p>,1,28
69628,45,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,52.0,54.0,5854.30000007153,329.399999976158,1,0,1,0,0,2.0,-5524.900000095372,A,<p>All metals are solid.</p><p>Mercury is not solid.</p>,2,76
69628,46,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,78.0,78.0,2697.79999995232,482.799999952316,0,1,1,0,0,0.0,-2215.000000000004,A,<p>All trees have smeifs.</p><p>Maples have smeifs.</p>,6,118
69628,47,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,30.0,71.0,6526.39999997616,8099.39999997616,0,0,0,0,0,41.0,1573.0,A,<p>All hirks have teeth.</p><p>Sharks are not hirks.</p>,5,47
69628,48,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,40.0,60.0,6465.30000007153,15854.1000000238,1,0,1,0,0,20.0,9388.799999952269,A,<p>All metal is urbes.</p><p>Aluminum foil is not urbes.</p>,7,73
69628,49,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,46.0,54.0,6556.20000004768,3947.10000002384,1,0,1,0,0,8.0,-2609.10000002384,A,<p>All humans have two legs.</p><p>Leg amputees do not have two legs.</p>,3,54
69628,50,conditional,single-choice,All B are C/All A are B,Yes/No,No,MP,No,No,0,0,40.0,29.0,4438.89999997616,8801.60000002384,1,0,1,0,0,-11.0,4362.70000004768,A,<p>All humans have two legs.</p><p>Leg amputees are human.</p>,2,53
69628,51,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,Yes,0,0,81.0,81.0,6294.10000002384,176.100000023842,0,0,0,0,0,0.0,-6117.999999999998,A,<p>All metals are solid.</p><p>Ceramic is not a metal.</p>,1,75
69628,52,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,28.0,73.0,6522.39999997616,14413.4000000954,0,0,0,0,0,45.0,7891.00000011924,A,<p>All joughts are green.</p><p>Solar panels are not joughts.</p>,8,57
69628,53,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,Yes,0,0,76.0,77.0,6722.39999997616,103.200000047684,0,1,1,0,0,1.0,-6619.199999928476,A,<p>All yempting requires shoes.</p><p>Swimming is not yempting.</p>,7,128
69628,54,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,75.0,73.0,4540.60000002384,410.399999976158,1,1,0,0,0,-2.0,-4130.200000047682,A,<p>All dogs have snouts.</p><p>Labradors are dogs.</p>,3,19
69628,55,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,77.0,76.0,4641.70000004768,116.900000095367,1,0,1,0,0,-1.0,-4524.799999952313,A,<p>All mammals can walk.</p><p>Whales are mammals.</p>,1,67
69628,56,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,79.0,81.0,5675.70000004768,2234.30000007153,1,1,0,0,0,2.0,-3441.39999997615,A,<p>All things made of wood can be used as fuel.</p><p>Trees are made of wood.</p>,4,103
69628,57,conditional,single-choice,All B are C/All A are B,Yes/No,No,MP,No,Yes,0,1,26.0,39.0,6438.69999992847,10384.5,1,0,1,1,1,13.0,3945.80000007153,A,<p>All things that need oxygen have lungs.</p><p>Fire needs oxygen.</p>,4,113
69628,58,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,45.0,45.0,6420.60000002384,6701.10000002384,0,0,0,0,0,0.0,280.5,A,<p>All things made of metal shine.</p><p>Diamonds shine.</p>,3,101
69628,59,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,84.0,89.0,3784.30000007153,561.700000047684,1,1,0,0,0,5.0,-3222.6000000238464,A,<p>All trees have roots.</p><p>Oaks are trees.</p>,2,116
69628,60,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,32.0,43.0,6517.70000004768,6303.0,0,0,0,0,0,11.0,-214.70000004768008,A,<p>All fish varl.</p><p>Turtles varl.</p>,5,23
69628,61,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,82.0,84.0,4386.30000007153,324.5,1,1,0,0,0,2.0,-4061.80000007153,A,<p>All animals can slourb.</p><p>Mushrooms cannot slourb.</p>,6,5
69628,62,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,Yes,0,0,79.0,66.0,5072.30000007153,1201.10000002384,0,1,1,0,0,-13.0,-3871.20000004769,A,<p>All sports require equipment.</p><p>Talking is not a sport.</p>,4,93
69628,63,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,56.0,58.0,4935.60000002384,214.5,0,0,0,0,0,2.0,-4721.10000002384,A,<p>All lemons are kelcks.</p><p>Oranges are kelcks.</p>,6,64
69628,64,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,No,0,1,37.0,58.0,6448.19999992847,3857.30000007153,0,0,0,1,1,21.0,-2590.8999998569398,A,<p>All vehicles have wheels.</p><p>Trolley suitcases have wheels.</p>,1,124
69630,2,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,67.0,71.0,4712.79999995232,475.200000047684,0,1,1,0,0,4.0,-4237.599999904636,A,<p>All dogs have snouts.</p><p>Labradors have snouts.</p>,4,20
69630,3,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,79.0,69.0,6906.19999992847,1258.19999992847,1,1,0,0,0,-10.0,-5648.0,A,<p>All suldes have skin.</p><p>Newborns are suldes.</p>,8,96
