"sona_id","age","gender","condition","content","stimulus","type","validity","believability","conflict","qnum","total_qnum","response_int","response_ref","correct_int","correct_ref","rt_int","rt_ref","logRT_int","logRT_ref","for_int","for_ref","responseChange","trial_num","statementEval"
"69687",17,"Male","B","Standard","<p>All lava is liquid.</p><p>Water is liquid.</p>","AC","Invalid","Unbelievable","No-conflict","7",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,0
"69687",17,"Male","B","Neutral","<p>All things that need meiv have lungs.</p><p>Dead people don't need meiv.</p>","DA","Invalid","Unbelievable","No-conflict","3",110,"No","Yes","true","false",6981.30000000075,5664.19999999925,8.85099042483315,8.64192094548448,36,70,"10",34,5
"69687",17,"Male","B","Standard","<p>All trees have branches.</p><p>Maples have branches.</p>","AC","Invalid","Believable","Conflict","6",115,"Yes","Yes","false","false",2312.5,2320.89999999851,7.74608446938658,7.74971032046841,79,99,"00",35,6
"69687",17,"Male","B","Standard","<p>All Scandinavian countries are cold.</p><p>Indonesia is not cold.</p>","MT","Valid","Believable","No-conflict","5",84,"Yes","Yes","true","true",2802.39999999851,657.39999999851,7.93823147188275,6.48829266122785,82,98,"11",36,9
"69687",17,"Male","B","Standard","<p>All animals can move.</p><p>Mushrooms cannot move.</p>","MT","Valid","Believable","No-conflict","6",4,"Yes","Yes","true","true",2445.70000000298,2560.10000000149,7.80208665950308,7.84780159921127,31,97,"11",37,7
"69687",17,"Male","B","Neutral","<p>All sweabes have two legs.</p><p>Leg amputees are sweabes.</p>","MP","Valid","Unbelievable","Conflict","2",97,"Yes","No","true","false",4965.80000000075,522.699999999255,8.51032969139498,6.25900768571745,31,99,"10",38,0
"69687",17,"Male","B","Neutral","<p>All things that need meiv have lungs.</p><p>Fire needs meiv.</p>","MP","Valid","Unbelievable","Conflict","4",111,"No","No","false","false",4021.89999999851,799.699999999255,8.29950970677102,6.68423665733691,69,93,"00",39,0
"69687",17,"Male","B","Neutral","<p>All vehicles have phrods.</p><p>Trolley suitcases have phrods.</p>","AC","Invalid","Unbelievable","No-conflict","1",122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,2
"69687",17,"Male","B","Standard","<p>All mammals have teeth.</p><p>Sharks are not mammals.</p>","DA","Invalid","Unbelievable","No-conflict","5",70,"Yes","Yes","false","false",3317.10000000149,1492.39999999851,8.10684618621691,7.308140841346,83,29,"00",41,8
"69687",17,"Male","B","Standard","<p>All flowers need air.</p><p>Daisies need air.</p>","AC","Invalid","Believable","Conflict","5",25,"Yes","Yes","false","false",4672.59999999776,949.5,8.44947094091938,6.85593553025234,83,94,"00",42,10
"69687",17,"Male","B","Standard","<p>All flowers need air.</p><p>Daisies are flowers.</p>","MP","Valid","Believable","No-conflict","5",24,"Yes","Yes","true","true",5416.5,498.39999999851,8.59720512938562,6.21140296747025,82,96,"11",43,10
"69687",17,"Male","B","Standard","<p>All citruses are sour.</p><p>Mandarins are citruses.</p>","MP","Valid","Unbelievable","Conflict","8",15,"Yes","Yes","true","true",3199.30000000075,604.5,8.07068731485878,6.40440167005485,89,98,"11",44,8
"69687",17,"Male","B","Neutral","<p>All things made of wood can be zabbed.</p><p>Trees can be zabbed.</p>","AC","Invalid","Believable","Conflict","3",105,"Yes","Yes","false","false",3175.19999999925,1941,8.06312590146862,7.57095858316901,89,95,"00",45,9
"69687",17,"Male","B","Neutral","<p>All sports require gnourns.</p><p>Talking does not require gnourns.</p>","MT","Valid","Believable","No-conflict","3",94,"Yes","Yes","true","true",3945.90000000224,616.39999999851,8.28043234414341,6.42389610344354,88,97,"11",46,8
"69687",17,"Male","B","Neutral","<p>All flowers need vak.</p><p>Roses need vak.</p>","AC","Invalid","Believable","Conflict","2",27,"Yes","Yes","false","false",3022.20000000298,496.10000000149,8.01374032198065,6.20677751931001,91,96,"00",47,10
"69687",17,"Male","B","Standard","<p>All trees have branches.</p><p>Maples are trees.</p>","MP","Valid","Believable","No-conflict","6",114,"Yes","Yes","true","true",4520,594.39999999851,8.41626727282628,6.38755249340104,83,89,"11",48,8
"69687",17,"Male","B","Neutral","<p>All metals are hwill.</p><p>Mercury is not hwill.</p>","MT","Valid","Unbelievable","Conflict","2",74,"Yes","Yes","true","true",5297.20000000298,505.60000000149,8.57493365805337,6.2257458428356,44,72,"11",49,5
"69687",17,"Male","B","Standard","<p>All fish swim.</p><p>Turtles swim.</p>","AC","Invalid","Unbelievable","No-conflict","5",22,"No","No","true","true",2147.70000000298,733.599999997765,7.67215278107164,6.59796392093921,80,76,"11",50,2
"69687",17,"Male","B","Neutral","<p>All brubs can be used as fuel.</p><p>Trees are brubs.</p>","MP","Valid","Believable","No-conflict","4",14,"Yes","Yes","true","true",2318.59999999776,1038.60000000149,7.74871883423534,6.94562893141165,84,85,"11",51,8
"69687",17,"Male","B","Neutral","<p>All things made of metal kring.</p><p>Diamonds kring.</p>","AC","Invalid","Unbelievable","No-conflict","3",100,"Yes","Yes","false","false",4024.70000000298,670,8.3002056529141,6.50727771238501,36,39,"00",52,9
"69687",17,"Male","B","Neutral","<p>All Strish countries are warm.</p><p>The North Pole is not a Strish country.</p>","DA","Invalid","Believable","Conflict","2",95,"Yes","Yes","false","false",2994.89999999851,501.800000000745,8.00466612100999,6.21820163393381,80,94,"00",53,0
"69687",17,"Male","B","Neutral","<p>All hirks can walk.</p><p>Whales are hirks.</p>","MP","Valid","Unbelievable","Conflict","1",46,"No","No","false","false",4907,825.5,8.4984180360899,6.71598926336018,74,78,"00",54,0
"69687",17,"Male","B","Neutral","<p>All greembs have four limbs.</p><p>Snakes are greembs.</p>","MP","Valid","Unbelievable","Conflict","3",44,"Yes","Yes","true","true",2534.5,595.70000000298,7.8377516579124,6.38973718463964,68,79,"11",55,5
"69687",17,"Male","B","Neutral","<p>All things made of metal are rondsy.</p><p>Old pennies are not rondsy.</p>","MT","Valid","Unbelievable","Conflict","4",99,"Yes","Yes","true","true",6646.60000000149,1390.19999999925,8.80186072470737,7.23720290066585,36,39,"11",56,4
"69687",17,"Male","B","Neutral","<p>All greembs have roots.</p><p>Oaks are greembs.</p>","MP","Valid","Believable","No-conflict","2",45,"Yes","Yes","true","true",6331.29999999702,3661.5,8.75326086529999,8.20562817850112,72,81,"11",57,8
"69687",17,"Male","B","Standard","<p>All plants are green.</p><p>Mushroom are not plants.</p>","DA","Invalid","Believable","Conflict","6",78,"Yes","Yes","false","false",2820.39999999851,446.10000000149,7.94463399784436,6.10054314213756,85,99,"00",58,7
"69687",17,"Male","B","Neutral","<p>All humans have frelns.</p><p>Amputees don't have frelns.</p>","MT","Valid","Unbelievable","Conflict","3",49,"No","No","false","false",3060.30000000075,723.300000000745,8.02626822935683,6.58382407385627,82,94,"00",59,0
"69687",17,"Male","B","Standard","<p>All humans have skin.</p><p>Newborns have skin.</p>","AC","Invalid","Believable","Conflict","8",52,"Yes","Yes","false","false",2332.90000000224,721.400000002235,7.75486740783755,6.58119376847254,87,94,"00",60,10
"69687",17,"Male","B","Neutral","<p>All broans can fly.</p><p>Planes are not broans.</p>","DA","Invalid","Unbelievable","No-conflict","4",12,"No","No","true","true",2279,737,7.73149202924568,6.60258789218934,76,90,"11",61,0
"69687",17,"Male","B","Standard","<p>All cycling requires shoes.</p><p>Swimming is not cycling.</p>","DA","Invalid","Believable","Conflict","7",18,"Yes","Yes","false","false",3202.19999999925,603.300000000745,8.07159335256772,6.40241458544795,82,90,"00",62,10
"69687",17,"Male","B","Standard","<p>All glass objects are fragile.</p><p>Sofas are not fragile.</p>","MT","Valid","Believable","No-conflict","8",39,"Yes","Yes","true","true",4788.5,1017.5,8.47397248896167,6.92510391731675,79,87,"11",63,7
"69687",17,"Male","B","Standard","<p>All lemons are citruses.</p><p>Oranges are citruses.</p>","AC","Invalid","Unbelievable","No-conflict","6",63,"No","No","true","true",2884.39999999851,577.300000000745,7.96707218504209,6.35836206206818,44,78,"11",64,1
"69692",19,"Male","B","Standard","<p>All fuel is liquid.</p><p>Coal is not a liquid.</p>","MT","Valid","Unbelievable","Conflict","6",35,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"69692",19,"Male","B","Neutral","<p>All smolns are solid.</p><p>Ceramic is not a smoln.</p>","DA","Invalid","Unbelievable","No-conflict","1",91,"No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
"69692",19,"Male","B","Standard","<p>All humans have skin.</p><p>Newborns have skin.</p>","AC","Invalid","Believable","Conflict","8",52,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,10
"69692",19,"Male","B","Neutral","<p>All gheshes have snouts.</p><p>Labradors are gheshes.</p>","MP","Valid","Believable","No-conflict","3",37,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10
"69692",19,"Male","B","Standard","<p>All lemons are citruses.</p><p>Oranges are citruses.</p>","AC","Invalid","Unbelievable","No-conflict","6",63,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0
"69692",19,"Male","B","Standard","<p>All plants are green.</p><p>Mushroom are not plants.</p>","DA","Invalid","Believable","Conflict","6",78,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7
"69692",19,"Male","B","Neutral","<p>All vehicles have phrods.</p><p>Trolley suitcases have phrods.</p>","AC","Invalid","Unbelievable","No-conflict","1",122,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5
"69692",19,"Male","B","Standard","<p>All birds have feathers.</p><p>Parrots are birds.</p>","MP","Valid","Believable","No-conflict","7",9,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,10
"69692",19,"Male","B","Neutral","<p>All things made of metal kring.</p><p>Diamonds kring.</p>","AC","Invalid","Unbelievable","No-conflict","3",100,"Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4
"69692",19,"Male","B","Neutral","<p>All things made of metal are rondsy.</p><p>Old pennies are not rondsy.</p>","MT","Valid","Unbelievable","Conflict","4",99,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1
"69692",19,"Male","B","Standard","<p>All lava is liquid.</p><p>Water is liquid.</p>","AC","Invalid","Unbelievable","No-conflict","7",60,"No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1
"69692",19,"Male","B","Neutral","<p>All nusks can be eaten.</p><p>Knives are not nusks.</p>","DA","Invalid","Believable","Conflict","1",77,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,12,10
"69692",19,"Male","B","Standard","<p>All Scandinavian countries are cold.</p><p>Indonesia is not cold.</p>","MT","Valid","Believable","No-conflict","5",84,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,13,10
"69692",19,"Male","B","Neutral","<p>All trees have snurfs.</p><p>Oaks have snurfs.</p>","AC","Invalid","Believable","Conflict","1",119,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,14,10
"69692",19,"Male","B","Neutral","<p>All greembs have roots.</p><p>Oaks are greembs.</p>","MP","Valid","Believable","No-conflict","2",45,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,15,10
"69692",19,"Male","B","Standard","<p>All flowers need air.</p><p>Daisies are flowers.</p>","MP","Valid","Believable","No-conflict","5",24,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,16,10
"69692",19,"Male","B","Standard","<p>All fruits are sweet.</p><p>Lemon is a fruit.</p>","MP","Valid","Unbelievable","Conflict","7",30,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,17,2
"69692",19,"Male","B","Neutral","<p>All broans can fly.</p><p>Planes are not broans.</p>","DA","Invalid","Unbelievable","No-conflict","4",12,"Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,18,0
"69692",19,"Male","B","Neutral","<p>All greembs have four limbs.</p><p>Snakes are greembs.</p>","MP","Valid","Unbelievable","Conflict","3",44,"Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0
"69692",19,"Male","B","Neutral","<p>All gnapting require equipment.</p><p>Talking is not gnapting.</p>","DA","Invalid","Believable","Conflict","4",41,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,9
"69692",19,"Male","B","Neutral","<p>All metals are hwill.</p><p>Mercury is not hwill.</p>","MT","Valid","Unbelievable","Conflict","2",74,"Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0
"69692",19,"Male","B","Standard","<p>All glass objects are fragile.</p><p>Sofas are not fragile.</p>","MT","Valid","Believable","No-conflict","8",39,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,22,10
"69692",19,"Male","B","Standard","<p>All fish swim.</p><p>Turtles swim.</p>","AC","Invalid","Unbelievable","No-conflict","5",22,"Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,23,1
"69692",19,"Male","B","Standard","<p>All reptiles have legs.</p><p>Snakes are reptiles.</p>","MP","Valid","Unbelievable","Conflict","5",83,"Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0
"69692",19,"Male","B","Neutral","<p>All trees will become crill.</p><p>Skyscrapers under construction will become crill.</p>","AC","Invalid","Unbelievable","No-conflict","4",120,"Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0
"69692",19,"Male","B","Neutral","<p>All brubs can be used as fuel.</p><p>Trees are brubs.</p>","MP","Valid","Believable","No-conflict","4",14,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,7
"69692",19,"Male","B","Neutral","<p>All fruits can be feffed.</p><p>Knives cannot be feffed.</p>","MT","Valid","Believable","No-conflict","2",33,"Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,27,10
"69692",19,"Male","B","Standard","<p>All mammals have teeth.</p><p>Sharks are not mammals.</p>","DA","Invalid","Unbelievable","No-conflict","5",70,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,28,0
"69692",19,"Male","B","Standard","<p>All Scandinavian countries are cold.</p><p>Qatar is not a Scandinavian country.</p>","DA","Invalid","Believable","Conflict","5",85,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,29,9
"69692",19,"Male","B","Neutral","<p>All flowers need vak.</p><p>Roses need vak.</p>","AC","Invalid","Believable","Conflict","2",27,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,30,10
"69692",19,"Male","B","Neutral","<p>All krirks need water.</p><p>Roses are krirks.</p>","MP","Valid","Believable","No-conflict","1",59,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,31,10
"69692",19,"Male","B","Standard","<p>All glass objects are fragile.</p><p>Hammers are not made of glass.</p>","DA","Invalid","Believable","Conflict","8",38,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,32,3
"69692",19,"Male","B","Neutral","<p>All dogs have zems.</p><p>Labradors have zems.</p>","AC","Invalid","Believable","Conflict","4",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,10
"69692",19,"Male","B","Neutral","<p>All humans have frelns.</p><p>Amputees don't have frelns.</p>","MT","Valid","Unbelievable","Conflict","3",49,"No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0
"69692",19,"Male","B","Neutral","<p>All things that need meiv have lungs.</p><p>Dead people don't need meiv.</p>","DA","Invalid","Unbelievable","No-conflict","3",110,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,35,8
"69692",19,"Male","B","Neutral","<p>All things that are nank are bad for your health.</p><p>Salad is not nank.</p>","DA","Invalid","Believable","Conflict","3",106,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,36,10
"69692",19,"Male","B","Standard","<p>All metal is hard to break.</p><p>Bricks are not metal.</p>","DA","Invalid","Unbelievable","No-conflict","7",72,"Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,37,2
"69692",19,"Male","B","Standard","<p>All trees have branches.</p><p>Maples have branches.</p>","AC","Invalid","Believable","Conflict","6",115,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,38,10
"69692",19,"Male","B","Standard","<p>All fuel is liquid.</p><p>Coal is fuel.</p>","MP","Valid","Unbelievable","Conflict","6",34,"No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,39,2
"69692",19,"Male","B","Neutral","<p>All things that are smoked are rorg.</p><p>Salad is not rorg.</p>","MT","Valid","Believable","No-conflict","4",109,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,40,10
"69692",19,"Male","B","Standard","<p>All humans have skin.</p><p>Newborns are human.</p>","MP","Valid","Believable","No-conflict","8",51,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,41,10
"69692",19,"Male","B","Standard","<p>All lava is liquid.</p><p>Water is not lava.</p>","DA","Invalid","Unbelievable","No-conflict","6",61,"Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0
"69692",19,"Male","B","Standard","<p>All vehicles need fuel.</p><p>Bicycles do not need fuel.</p>","MT","Valid","Unbelievable","Conflict","8",125,"Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,43,1
"69692",19,"Male","B","Neutral","<p>All Strish countries are warm.</p><p>The North Pole is not a Strish country.</p>","DA","Invalid","Believable","Conflict","2",95,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,44,8
"69692",19,"Male","B","Standard","<p>All cycling requires shoes.</p><p>Swimming is not cycling.</p>","DA","Invalid","Believable","Conflict","7",18,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,45,10
"69692",19,"Male","B","Standard","<p>All animals can move.</p><p>Mushrooms cannot move.</p>","MT","Valid","Believable","No-conflict","6",4,"Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,46,9
"69692",19,"Male","B","Standard","<p>All citruses are sour.</p><p>Mandarins are citruses.</p>","MP","Valid","Unbelievable","Conflict","8",15,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,47,7
"69692",19,"Male","B","Neutral","<p>All sports require gnourns.</p><p>Talking does not require gnourns.</p>","MT","Valid","Believable","No-conflict","3",94,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,48,8
"69692",19,"Male","B","Standard","<p>All plants need sunlight.</p><p>Solar panels need sunlight.</p>","AC","Invalid","Unbelievable","No-conflict","8",81,"Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,49,0
"69692",19,"Male","B","Neutral","<p>All things made of wood can be zabbed.</p><p>Trees can be zabbed.</p>","AC","Invalid","Believable","Conflict","3",105,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,50,10
"69692",19,"Male","B","Neutral","<p>All things that need meiv have lungs.</p><p>Fire needs meiv.</p>","MP","Valid","Unbelievable","Conflict","4",111,"Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,51,1
"69692",19,"Male","B","Standard","<p>All metal is hard to break.</p><p>Aluminum foil is not hard to break.</p>","MT","Valid","Unbelievable","Conflict","7",71,"Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,52,1
"69692",19,"Male","B","Standard","<p>All birds have feathers.</p><p>Parrots have feathers.</p>","AC","Invalid","Believable","Conflict","7",10,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,53,10
"69692",19,"Male","B","Standard","<p>All plants need sunlight.</p><p>Solar panels are not plants.</p>","DA","Invalid","Unbelievable","No-conflict","8",80,"Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,54,0
"69692",19,"Male","B","Neutral","<p>All African countries are clett.</p><p>The North Pole is not clett.</p>","MT","Valid","Believable","No-conflict","1",1,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,55,10
"69692",19,"Male","B","Neutral","<p>All hirks can walk.</p><p>Whales are hirks.</p>","MP","Valid","Unbelievable","Conflict","1",46,"Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,56,0
"69692",19,"Male","B","Standard","<p>All trees have branches.</p><p>Maples are trees.</p>","MP","Valid","Believable","No-conflict","6",114,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,57,10
