subject_id,sequence,item_id,task_type,task_formal,model_task_index,model_premise_1,model_premise_2,number_models_generated,model_merge_status,model_premises_match
64123,31,94,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
64123,32,40,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
64123,33,37,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64123,34,97,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64123,35,55,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
64123,36,109,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
64123,37,11,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
64123,38,24,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
64123,39,87,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
64123,40,21,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
64123,41,47,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
64123,42,98,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
64123,43,1,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64123,44,104,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
64123,45,52,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
64123,46,122,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
64123,47,86,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
64123,48,14,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64123,49,88,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
64123,50,10,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
64123,51,42,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
64123,52,74,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
64123,53,103,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
64123,54,39,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
64123,55,128,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
64123,56,127,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
64123,57,34,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
64123,58,85,MP,All B are C/All A are B,2,All B are C,All A are B,2.0,both,True
64123,59,46,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64123,60,108,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
64123,61,59,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
64123,62,93,DA,All B are C/No A are B,4,All B are C,No A are B,2.75,both,True
64123,63,9,AC,All B are C/All A are C,3,All B are C,All A are C,2.1,both,True
64123,64,30,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64159,1,112,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64159,2,124,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64159,3,81,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64159,4,17,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64159,5,15,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64159,6,76,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64159,7,116,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64159,8,5,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64159,9,32,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64159,10,63,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64159,11,36,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64159,12,91,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64159,13,68,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64159,14,28,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64159,15,105,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64159,16,7,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64159,17,29,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64159,18,100,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64159,19,115,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64159,20,35,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64159,21,8,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64159,22,72,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64159,23,31,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64159,24,66,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64159,25,51,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64159,26,82,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64159,27,2,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64159,28,67,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64159,29,50,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64159,30,26,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64159,31,23,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64159,32,102,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64159,33,69,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64159,34,27,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64159,35,110,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64159,36,16,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64159,37,111,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64159,38,125,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64159,39,79,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64159,40,57,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64159,41,3,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64159,42,6,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64159,43,73,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64159,44,80,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64159,45,75,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64159,46,113,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64159,47,120,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64159,48,83,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64159,49,18,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64159,50,90,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64159,51,22,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64159,52,13,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64159,53,101,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64159,54,114,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64159,55,20,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64159,56,64,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64159,57,99,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64159,58,60,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64159,59,58,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64159,60,106,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64159,61,49,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64159,62,123,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64159,63,121,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64159,64,48,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64189,1,115,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64189,2,66,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64189,3,36,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64189,4,75,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64189,5,29,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64189,6,5,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64189,7,111,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64189,8,114,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64189,9,13,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64189,10,63,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64189,11,7,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64189,12,125,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64189,13,90,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64189,14,123,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64189,15,60,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64189,16,68,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64189,17,91,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64189,18,79,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64189,19,81,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64189,20,72,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64189,21,6,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64189,22,69,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64189,23,32,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64189,24,112,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64189,25,27,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64189,26,15,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64189,27,116,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64189,28,2,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64189,29,8,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64189,30,22,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64189,31,28,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64189,32,35,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64189,33,80,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64189,34,67,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64189,35,64,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64189,36,23,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64189,37,58,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64189,38,101,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64189,39,16,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64189,40,110,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64189,41,99,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64189,42,20,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64189,43,120,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64189,44,102,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64189,45,26,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64189,46,121,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64189,47,82,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64189,48,83,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64189,49,31,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64189,50,51,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64189,51,73,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64189,52,57,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64189,53,50,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64189,54,18,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64189,55,100,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64189,56,106,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64189,57,3,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64189,58,48,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64189,59,113,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64189,60,105,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64189,61,17,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64189,62,49,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64189,63,76,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64189,64,124,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64222,1,66,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64222,2,67,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64222,3,125,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64222,4,81,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64222,5,68,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64222,6,69,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64222,7,49,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64222,8,82,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64222,9,73,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64222,10,6,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64222,11,18,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64222,12,105,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64222,13,57,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64222,14,3,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64222,15,20,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64222,16,17,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64222,17,63,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64222,18,8,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64222,19,91,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64222,20,114,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64222,21,23,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64222,22,29,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64222,23,58,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64222,24,31,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64222,25,51,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64222,26,76,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64222,27,28,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64222,28,121,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64222,29,60,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64222,30,80,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64222,31,36,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64222,32,116,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64222,33,83,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64222,34,99,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64222,35,120,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64222,36,110,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64222,37,101,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64222,38,7,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64222,39,123,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64222,40,112,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64222,41,5,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64222,42,22,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64222,43,124,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64222,44,72,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64222,45,26,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64222,46,35,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64222,47,111,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64222,48,48,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64222,49,15,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64222,50,113,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64222,51,64,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64222,52,100,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64222,53,79,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64222,54,102,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64222,55,2,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
64222,56,90,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64222,57,27,AC,All B are C/All A are C,3,All B are C,All A are C,2.85,both,True
64222,58,106,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64222,59,13,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64222,60,32,MT,All B are C/No A are C,1,All B are C,No A are C,2.0,both,True
64222,61,50,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64222,62,115,MP,All B are C/All A are B,2,All B are C,All A are B,2.75,both,True
64222,63,16,DA,All B are C/No A are B,4,All B are C,No A are B,6.65,both,True
